date,region,district,market_name,commodity,unit,price_type,price_ugx,price_usd
2019-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1250.0,0.33
2019-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1154.55,0.31
2019-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3681.43,0.98
2019-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,1136.26,0.3
2019-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3500.0,0.94
2019-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2019-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.67
2019-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.4
2019-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3552.5,0.95
2019-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2480.63,0.66
2019-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1400.0,0.37
2019-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1145.47,0.31
2019-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3592.21,0.96
2019-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.09
2019-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.09
2019-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2800.0,0.76
2019-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2019-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3287.5,0.89
2019-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1362.5,0.37
2019-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1143.91,0.31
2019-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3700.0,1.0
2019-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.08
2019-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2950.0,0.8
2019-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2019-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3337.5,0.9
2019-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2600.44,0.7
2019-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1287.5,0.35
2019-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,882.6,0.24
2019-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3211.18,0.87
2019-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.09
2019-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,5000.0,1.36
2019-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.82
2019-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2019-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3391.5,0.92
2019-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2905.74,0.79
2019-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1216.5,0.33
2019-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,904.81,0.25
2019-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3205.54,0.87
2019-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3300.0,0.89
2019-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2166.67,0.59
2019-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.81
2019-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1600.0,0.43
2019-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3466.67,0.94
2019-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2814.54,0.76
2019-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1166.67,0.32
2019-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1049.97,0.28
2019-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3314.8,0.9
2019-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3500.0,0.95
2019-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,5000.0,1.36
2019-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3200.0,0.87
2019-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1425.0,0.39
2019-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3425.0,0.93
2019-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2523.18,0.68
2019-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1100.0,0.3
2019-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1140.94,0.31
2019-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3464.36,0.94
2019-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.09
2019-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.09
2019-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3200.0,0.87
2019-12-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1475.0,0.4
2019-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3350.0,0.91
2019-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2079.65,0.57
2019-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.33
2019-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1246.94,0.34
2019-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3572.94,0.97
2020-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.08
2020-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.08
2020-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3200.0,0.87
2020-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2020-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3450.0,0.93
2020-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2659.98,0.72
2020-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1350.0,0.37
2020-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1107.92,0.3
2020-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3600.7,0.98
2020-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.09
2020-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.09
2020-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3400.0,0.93
2020-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2020-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3500.0,0.95
2020-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,3085.79,0.84
2020-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1450.0,0.4
2020-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,920.34,0.25
2020-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3585.33,0.98
2020-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,3295.11,0.88
2020-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,945.45,0.25
2020-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3343.03,0.89
2020-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5666.67,1.51
2020-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1500.0,0.4
2020-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4083.33,1.09
2020-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1533.33,0.41
2020-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4200.0,1.12
2020-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,3464.14,0.92
2020-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1475.0,0.39
2020-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1175.71,0.31
2020-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3801.8,1.01
2020-05-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5250.0,1.39
2020-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1500.0,0.4
2020-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4250.0,1.13
2020-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1487.5,0.39
2020-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4250.0,1.13
2020-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,3221.41,0.85
2020-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1475.0,0.39
2020-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1155.11,0.31
2020-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3583.72,0.95
2020-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5000.0,1.34
2020-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3380.0,0.91
2020-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3400.0,0.91
2020-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2350.6,0.63
2020-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,901.8,0.24
2020-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3010.16,0.81
2020-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4167.0,1.13
2020-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3638.0,0.99
2020-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3516.0,0.95
2020-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2543.62,0.69
2020-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,702.05,0.19
2020-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2929.58,0.79
2020-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3780.0,1.03
2020-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3466.0,0.95
2020-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3554.0,0.97
2020-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2928.68,0.8
2020-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,638.48,0.17
2020-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2803.94,0.77
2020-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4292.0,1.16
2020-09-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3624.0,0.98
2020-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3800.0,1.03
2020-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4000.0,1.08
2020-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2928.68,0.79
2020-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,741.38,0.2
2020-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2761.5,0.75
2020-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3817.0,1.03
2020-10-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3459.0,0.93
2020-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3500.0,0.94
2020-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4000.0,1.08
2020-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2417.66,0.65
2020-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,711.25,0.19
2020-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2527.42,0.68
2020-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4000.0,1.08
2020-11-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3039.0,0.82
2020-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3400.0,0.92
2020-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3040.0,0.82
2020-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2447.59,0.66
2020-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,715.92,0.19
2020-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2302.96,0.62
2020-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3308.0,0.91
2020-12-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,2703.0,0.74
2020-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3500.0,0.96
2020-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3060.0,0.84
2020-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2014.92,0.55
2020-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,751.36,0.21
2020-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2167.36,0.59
2021-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3500.0,0.95
2021-01-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3073.0,0.83
2021-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3208.0,0.87
2021-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3267.0,0.88
2021-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2522.16,0.68
2021-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,665.4,0.18
2021-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2394.9,0.65
2021-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2315.92,0.63
2021-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,739.57,0.2
2021-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2265.76,0.62
2021-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4400.0,1.2
2021-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2563.21,0.7
2021-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,550.16,0.15
2021-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2278.45,0.62
2021-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4786.0,1.32
2021-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1500.0,0.41
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.83
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1000.0,0.28
2021-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3000.0,0.83
2021-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2620.34,0.72
2021-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.41
2021-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,556.78,0.15
2021-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2116.94,0.59
2021-05-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4944.0,1.4
2021-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1500.0,0.43
2021-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.71
2021-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1000.0,0.28
2021-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3500.0,0.99
2021-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2424.62,0.69
2021-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.43
2021-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,643.34,0.18
2021-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2157.5,0.61
2021-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4916.0,1.4
2021-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1600.0,0.45
2021-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.71
2021-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1600.0,0.45
2021-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2300.0,0.65
2021-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1510.87,0.43
2021-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1400.0,0.4
2021-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,836.4,0.24
2021-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2190.58,0.62
2021-07-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3633.0,1.03
2021-07-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1000.0,0.28
2021-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3571.0,1.01
2021-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2021-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.85
2021-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.42
2021-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.71
2021-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1858.07,0.53
2021-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1420.0,0.4
2021-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,813.22,0.23
2021-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2292.23,0.65
2021-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3186.0,0.9
2021-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2021-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2369.0,0.67
2021-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1338.0,0.38
2021-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2300.0,0.65
2021-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1830.97,0.52
2021-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1400.0,0.4
2021-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,880.4,0.25
2021-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2098.13,0.59
2021-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.85
2021-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2021-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2375.0,0.67
2021-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1314.0,0.37
2021-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2255.0,0.64
2021-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1995.06,0.57
2021-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1520.0,0.43
2021-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,980.32,0.28
2021-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2215.24,0.63
2021-10-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3550.0,0.98
2021-10-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1000.0,0.28
2021-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2800.0,0.78
2021-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.83
2021-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2453.0,0.68
2021-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1293.0,0.36
2021-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2200.0,0.61
2021-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1818.56,0.5
2021-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1450.0,0.4
2021-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1065.53,0.3
2021-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2197.35,0.61
2021-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2871.0,0.81
2021-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2383.0,0.68
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1167.0,0.33
2021-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2089.0,0.59
2021-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1571.11,0.45
2021-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1675.0,0.48
2021-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1088.11,0.31
2021-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2261.43,0.64
2021-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2914.0,0.82
2021-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.84
2021-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2450.0,0.69
2021-12-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1113.0,0.31
2021-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1729.0,0.49
2021-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1502.97,0.42
2021-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1675.0,0.47
2021-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1169.9,0.33
2021-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2276.77,0.64
2022-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3083.0,0.88
2022-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2022-01-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,2167.0,0.62
2022-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,900.0,0.26
2022-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1560.0,0.44
2022-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1614.03,0.46
2022-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1320.0,0.38
2022-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,821.15,0.23
2022-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2223.5,0.63
2022-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3167.0,0.9
2022-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.86
2022-02-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,2500.0,0.71
2022-02-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1200.0,0.34
2022-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.86
2022-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.57
2022-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2400.0,0.68
2022-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1802.64,0.51
2022-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.43
2022-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,938.18,0.27
2022-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2383.39,0.68
2022-03-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3250.0,0.91
2022-03-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1050.0,0.29
2022-03-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2050.0,0.57
2022-03-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,900.0,0.25
2022-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3125.0,0.87
2022-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.42
2022-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3200.0,0.89
2022-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.84
2022-03-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,2750.0,0.77
2022-03-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1200.0,0.33
2022-03-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3000.0,0.84
2022-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1750.0,0.49
2022-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2925.0,0.82
2022-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2294.53,0.64
2022-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.42
2022-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1040.13,0.29
2022-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2860.49,0.8
2022-04-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2317.0,0.66
2022-04-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1283.0,0.37
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3500.0,1.0
2022-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.43
2022-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3500.0,1.0
2022-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.85
2022-04-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3133.0,0.89
2022-04-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1600.0,0.46
2022-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3500.0,1.0
2022-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.57
2022-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3500.0,1.0
2022-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2365.34,0.67
2022-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2000.0,0.57
2022-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1180.71,0.34
2022-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3160.38,0.9
